record_id,shipment_id,status,update_timestamp,location,notes
RCD09623,SHP03010,in_transit,2023-04-20 16:53:00,Transit Jakarta,
RCD09624,SHP03010,out_for_delivery,2023-04-24 09:20:00,Pontianak,
RCD09625,SHP03010,delivered,2023-04-24 13:45:00,Pontianak,Paket diterima oleh penerima
RCD09626,SHP03011,pickup_confirmed,2022-03-09 00:00:00,Balikpapan,Pickup confirmed di lokasi pengirim
RCD09627,SHP03011,in_transit,2022-03-09 00:12:00,Transit Balikpapan,Paket sedang dikirim menuju Pontianak
RCD09628,SHP03011,out_for_delivery,2022-03-09 00:17:00,Pontianak,Kurir berangkat untuk pengantaran
RCD09629,SHP03011,delivered,2022-03-09 00:43:00,Pontianak,Paket diterima oleh penerima
RCD09630,SHP03012,pickup_confirmed,2022-09-24 00:00:00,Yogyakarta,
RCD09631,SHP03012,arrived_at_hub,2022-09-26 11:57:00,Hub Bandung,Sorting di hub Bandung
RCD09632,SHP03012,out_for_delivery,2022-09-26 13:51:00,Bandung,Out for delivery
RCD09633,SHP03012,delivered,2022-09-27 09:54:00,Bandung,Delivered successfully
RCD09634,SHP03013,pickup_confirmed,2024-01-18 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09635,SHP03013,arrived_at_hub,2024-01-18 03:59:00,Hub Tangerang,Paket tiba di hub Tangerang
RCD09636,SHP03013,out_for_delivery,2024-01-18 09:55:00,Tangerang,Out for delivery
RCD09637,SHP03013,delivered,2024-01-18 16:22:00,Tangerang,Berhasil diserahkan ke penerima
RCD09638,SHP03014,pickup_confirmed,2023-01-17 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD09639,SHP03014,in_transit,2023-01-22 07:17:00,Transit Jakarta,Dalam perjalanan ke Padang
RCD09640,SHP03014,delivered,2023-01-24 13:26:00,Padang,Paket diterima oleh penerima
RCD09641,SHP03015,pickup_confirmed,2024-09-23 00:00:00,Balikpapan,Paket dijemput kurir
RCD09642,SHP03015,delivered,2024-09-30 00:32:00,Banjarmasin,
RCD09643,SHP03016,pickup_confirmed,2022-05-06 00:00:00,Denpasar,
RCD09644,SHP03016,delivered,2022-05-07 21:27:00,Yogyakarta,Paket diterima oleh penerima
RCD09645,SHP03017,pickup_confirmed,2022-06-23 00:00:00,Surabaya,Kurir telah menjemput paket
RCD09646,SHP03017,in_transit,2022-06-27 02:33:00,Transit Surabaya,Paket sedang dikirim menuju Palembang
RCD09647,SHP03017,out_for_delivery,2022-06-27 06:32:00,Palembang,Out for delivery
RCD09648,SHP03017,delivered,2022-06-27 14:27:00,Palembang,
RCD09649,SHP03018,pickup_confirmed,2023-08-02 00:00:00,Denpasar,Paket dijemput kurir
RCD09650,SHP03018,in_transit,2023-08-02 00:54:00,Transit Denpasar,Transit menuju kota tujuan
RCD09651,SHP03018,delivered,2023-08-02 00:59:00,Yogyakarta,
RCD09652,SHP03019,pickup_confirmed,2024-10-05 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD09653,SHP03019,arrived_at_hub,2024-10-05 12:18:00,Hub Balikpapan,Arrived at distribution center
RCD09654,SHP03020,pickup_confirmed,2022-04-09 00:00:00,Denpasar,
RCD09655,SHP03020,in_transit,2022-04-09 20:45:00,Transit Denpasar,Paket sedang dikirim menuju Surabaya
RCD09656,SHP03020,arrived_at_hub,2022-04-11 00:41:00,Hub Surabaya,
RCD09657,SHP03020,out_for_delivery,2022-04-11 08:45:00,Surabaya,Paket siap diantar ke alamat tujuan
RCD09658,SHP03020,delivered,2022-04-11 12:26:00,Surabaya,Delivered successfully
RCD09659,SHP03021,pickup_confirmed,2023-09-25 00:00:00,Balikpapan,
RCD09660,SHP03021,delivered,2023-09-25 18:28:00,Samarinda,Berhasil diserahkan ke penerima
RCD09661,SHP03022,pickup_confirmed,2024-12-30 00:00:00,Surabaya,
RCD09662,SHP03022,in_transit,2024-12-30 21:18:00,Transit Surabaya,Paket sedang dikirim menuju Palembang
RCD09663,SHP03022,delivered,2024-12-30 22:32:00,Palembang,Berhasil diserahkan ke penerima
RCD09664,SHP03023,pickup_confirmed,2023-05-21 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD09665,SHP03023,delivered,2023-05-21 23:46:00,Denpasar,Delivered successfully
RCD09666,SHP03024,pickup_confirmed,2023-05-16 00:00:00,Pontianak,
RCD09667,SHP03024,delivered,2023-05-17 23:22:00,Singkawang,Delivered successfully
RCD09668,SHP03025,pickup_confirmed,2023-09-28 00:00:00,Balikpapan,Kurir telah menjemput paket
RCD09669,SHP03025,in_transit,2023-09-28 19:03:00,Transit Balikpapan,Transit menuju kota tujuan
RCD09670,SHP03025,delivered,2023-09-29 20:37:00,Banjarmasin,Delivered successfully
RCD09671,SHP03026,pickup_confirmed,2024-11-30 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD09672,SHP03026,in_transit,2024-12-01 03:57:00,Transit Denpasar,
RCD09673,SHP03026,out_for_delivery,2024-12-06 02:19:00,Yogyakarta,
RCD09674,SHP03026,delivered,2024-12-06 19:17:00,Yogyakarta,Delivered successfully
RCD09675,SHP03027,pickup_confirmed,2023-10-29 00:00:00,Balikpapan,Paket dijemput kurir
RCD09676,SHP03027,returned_to_sender,2023-11-04 10:08:00,Balikpapan,Return to sender — pengantaran gagal 3x
RCD09677,SHP03028,pickup_confirmed,2024-06-16 00:00:00,Semarang,
RCD09678,SHP03028,in_transit,2024-06-16 00:33:00,Transit Semarang,Dalam perjalanan ke Malang
RCD09679,SHP03028,arrived_at_hub,2024-06-16 00:47:00,Hub Malang,
RCD09680,SHP03028,out_for_delivery,2024-06-16 00:52:00,Malang,Kurir berangkat untuk pengantaran
RCD09681,SHP03028,delivered,2024-06-16 00:56:00,Malang,Berhasil diserahkan ke penerima
RCD09682,SHP03029,pickup_confirmed,2024-04-01 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09683,SHP03029,in_transit,2024-04-02 01:13:00,Transit Jakarta,Paket sedang dikirim menuju Yogyakarta
RCD09684,SHP03029,delivered,2024-04-02 14:23:00,Yogyakarta,
RCD09685,SHP03030,pickup_confirmed,2024-08-09 00:00:00,Palembang,Paket dijemput kurir
RCD09686,SHP03030,in_transit,2024-08-11 21:23:00,Transit Palembang,Dalam perjalanan ke Padang
RCD09687,SHP03030,arrived_at_hub,2024-08-12 01:31:00,Hub Padang,Sorting di hub Padang
RCD09688,SHP03030,delivered,2024-08-12 11:55:00,Padang,Berhasil diserahkan ke penerima
RCD09689,SHP03031,pickup_confirmed,2022-02-17 00:00:00,Pekanbaru,Paket dijemput kurir
RCD09690,SHP03031,out_for_delivery,2022-02-20 23:23:00,Padang,Out for delivery
RCD09691,SHP03031,failed_delivery,2022-02-21 08:19:00,Padang,Alamat tidak ditemukan
RCD09692,SHP03031,returned_to_sender,2022-02-21 14:18:00,Pekanbaru,
RCD09693,SHP03032,pickup_confirmed,2022-04-29 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD09694,SHP03032,delivered,2022-05-01 15:49:00,Padang,Delivered successfully
RCD09695,SHP03033,pickup_confirmed,2022-03-29 00:00:00,Jakarta,Paket dijemput kurir
RCD09696,SHP03033,in_transit,2022-03-29 06:29:00,Transit Jakarta,Dalam perjalanan ke Medan
RCD09697,SHP03033,arrived_at_hub,2022-03-29 12:33:00,Hub Medan,
RCD09698,SHP03033,out_for_delivery,2022-03-29 17:29:00,Medan,Out for delivery
RCD09699,SHP03033,delivered,2022-03-29 22:18:00,Medan,Paket diterima oleh penerima
RCD09700,SHP03034,pickup_confirmed,2023-12-25 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD09701,SHP03034,out_for_delivery,2023-12-26 05:43:00,Mataram,Kurir berangkat untuk pengantaran
RCD09702,SHP03034,delivered,2023-12-26 23:46:00,Mataram,Berhasil diserahkan ke penerima
RCD09703,SHP03035,pickup_confirmed,2023-08-24 00:00:00,Surabaya,
RCD09704,SHP03035,arrived_at_hub,2023-08-28 10:51:00,Hub Bandung,Paket tiba di hub Bandung
RCD09705,SHP03035,delivered,2023-08-28 12:50:00,Bandung,Paket diterima oleh penerima
RCD09706,SHP03036,pickup_confirmed,2023-12-09 00:00:00,Makassar,Kurir telah menjemput paket
RCD09707,SHP03036,in_transit,2023-12-09 12:37:00,Transit Makassar,
RCD09708,SHP03036,out_for_delivery,2023-12-11 10:57:00,Surabaya,Paket siap diantar ke alamat tujuan
RCD09709,SHP03036,delivered,2023-12-12 07:58:00,Surabaya,Paket diterima oleh penerima
RCD09710,SHP03037,pickup_confirmed,2023-02-26 00:00:00,Palembang,
RCD09711,SHP03037,arrived_at_hub,2023-02-26 06:33:00,Hub Jakarta,Paket tiba di hub Jakarta
RCD09712,SHP03037,out_for_delivery,2023-02-28 06:36:00,Jakarta,Kurir berangkat untuk pengantaran
RCD09713,SHP03037,delivered,2023-03-02 05:07:00,Jakarta,Berhasil diserahkan ke penerima
RCD09714,SHP03038,pickup_confirmed,2024-06-28 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD09715,SHP03038,delivered,2024-06-28 17:46:00,Malang,Paket diterima oleh penerima
RCD09716,SHP03039,pickup_confirmed,2022-01-19 00:00:00,Medan,Kurir telah menjemput paket
RCD09717,SHP03039,in_transit,2022-01-22 01:38:00,Transit Medan,Transit menuju kota tujuan
RCD09718,SHP03039,out_for_delivery,2022-01-22 13:49:00,Jakarta,Paket siap diantar ke alamat tujuan
RCD09719,SHP03039,delivered,2022-01-23 18:12:00,Jakarta,
RCD09720,SHP03040,pickup_confirmed,2023-01-09 00:00:00,Pontianak,Kurir telah menjemput paket
RCD09721,SHP03040,in_transit,2023-01-11 03:03:00,Transit Pontianak,Paket sedang dikirim menuju Singkawang
RCD09722,SHP03040,arrived_at_hub,2023-01-11 15:26:00,Hub Singkawang,
RCD09723,SHP03040,delivered,2023-01-12 20:32:00,Singkawang,Berhasil diserahkan ke penerima
RCD09724,SHP03041,pickup_confirmed,2024-03-15 00:00:00,Makassar,Paket dijemput kurir
RCD09725,SHP03041,in_transit,2024-03-18 05:43:00,Transit Makassar,Paket sedang dikirim menuju Denpasar
RCD09726,SHP03041,arrived_at_hub,2024-03-19 11:47:00,Hub Denpasar,Arrived at distribution center
RCD09727,SHP03041,out_for_delivery,2024-03-19 19:55:00,Denpasar,Paket siap diantar ke alamat tujuan
RCD09728,SHP03041,delivered,2024-03-20 13:17:00,Denpasar,Berhasil diserahkan ke penerima
RCD09729,SHP03042,pickup_confirmed,2022-07-04 00:00:00,Pontianak,Pickup confirmed di lokasi pengirim
RCD09730,SHP03042,in_transit,2022-07-04 23:20:00,Transit Pontianak,
RCD09731,SHP03042,delivered,2022-07-04 23:22:00,Balikpapan,Delivered successfully
RCD09732,SHP03043,pickup_confirmed,2022-04-14 00:00:00,Bandung,
RCD09733,SHP03043,arrived_at_hub,2022-04-14 21:50:00,Hub Cirebon,Arrived at distribution center
RCD09734,SHP03043,delivered,2022-04-15 15:36:00,Cirebon,
RCD09735,SHP03044,pickup_confirmed,2024-02-17 00:00:00,Surabaya,Kurir telah menjemput paket
RCD09736,SHP03044,in_transit,2024-02-18 06:48:00,Transit Surabaya,
RCD09737,SHP03044,delivered,2024-02-19 08:49:00,Solo,
RCD09738,SHP03045,pickup_confirmed,2024-12-06 00:00:00,Jakarta,
RCD09739,SHP03045,arrived_at_hub,2024-12-06 13:09:00,Hub Bogor,Sorting di hub Bogor
RCD09740,SHP03045,out_for_delivery,2024-12-06 22:25:00,Bogor,Paket siap diantar ke alamat tujuan
RCD09741,SHP03045,delivered,2024-12-07 17:59:00,Bogor,
RCD09742,SHP03046,pickup_confirmed,2023-01-11 00:00:00,Denpasar,Paket dijemput kurir
RCD09743,SHP03046,in_transit,2023-01-15 00:59:00,Transit Denpasar,Dalam perjalanan ke Makassar
RCD09744,SHP03046,arrived_at_hub,2023-01-15 04:02:00,Hub Makassar,
RCD09745,SHP03046,delivered,2023-01-15 08:38:00,Makassar,Delivered successfully
RCD09746,SHP03047,pickup_confirmed,2024-03-19 00:00:00,Bandung,Kurir telah menjemput paket
RCD09747,SHP03047,in_transit,2024-03-19 03:12:00,Transit Bandung,
RCD09748,SHP03047,arrived_at_hub,2024-03-19 03:44:00,Hub Yogyakarta,Sorting di hub Yogyakarta
RCD09749,SHP03047,delivered,2024-03-19 03:51:00,Yogyakarta,Delivered successfully
RCD09750,SHP03048,pickup_confirmed,2022-03-20 00:00:00,Denpasar,Kurir telah menjemput paket
RCD09751,SHP03048,in_transit,2022-03-20 07:59:00,Transit Denpasar,Transit menuju kota tujuan
RCD09752,SHP03048,arrived_at_hub,2022-03-20 09:32:00,Hub Mataram,Arrived at distribution center
RCD09753,SHP03048,delivered,2022-03-20 16:47:00,Mataram,Delivered successfully
RCD09754,SHP03049,pickup_confirmed,2023-02-16 00:00:00,Pontianak,Kurir telah menjemput paket
RCD09755,SHP03049,delivered,2023-02-19 07:40:00,Balikpapan,Paket diterima oleh penerima
RCD09756,SHP03050,pickup_confirmed,2022-04-24 00:00:00,Jakarta,Paket dijemput kurir
RCD09757,SHP03050,in_transit,2022-04-24 12:53:00,Transit Jakarta,Paket sedang dikirim menuju Yogyakarta
RCD09758,SHP03050,delivered,2022-04-25 01:43:00,Yogyakarta,Paket diterima oleh penerima
RCD09759,SHP03051,pickup_confirmed,2024-09-02 00:00:00,Jakarta,
RCD09760,SHP03051,in_transit,2024-09-05 22:30:00,Transit Jakarta,Transit menuju kota tujuan
RCD09761,SHP03051,delivered,2024-09-07 04:00:00,Pekanbaru,Delivered successfully
RCD09762,SHP03052,pickup_confirmed,2023-10-12 00:00:00,Pontianak,Kurir telah menjemput paket
RCD09763,SHP03052,arrived_at_hub,2023-10-14 19:29:00,Hub Balikpapan,Paket tiba di hub Balikpapan
RCD09764,SHP03053,pickup_confirmed,2024-11-24 00:00:00,Balikpapan,Kurir telah menjemput paket
RCD09765,SHP03053,delivered,2024-11-28 21:15:00,Makassar,Paket diterima oleh penerima
RCD09766,SHP03054,pickup_confirmed,2023-10-29 00:00:00,Denpasar,Kurir telah menjemput paket
RCD09767,SHP03054,in_transit,2023-10-29 11:59:00,Transit Denpasar,
RCD09768,SHP03054,arrived_at_hub,2023-10-30 23:18:00,Hub Yogyakarta,Arrived at distribution center
RCD09769,SHP03054,delivered,2023-10-31 09:11:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD09770,SHP03055,pickup_confirmed,2022-08-03 00:00:00,Surabaya,Paket dijemput kurir
RCD09771,SHP03055,out_for_delivery,2022-08-03 19:38:00,Bandung,
RCD09772,SHP03055,delivered,2022-08-04 18:22:00,Bandung,Paket diterima oleh penerima
RCD09773,SHP03056,pickup_confirmed,2022-05-12 00:00:00,Medan,
RCD09774,SHP03056,in_transit,2022-05-13 02:04:00,Transit Medan,Dalam perjalanan ke Batam
RCD09775,SHP03056,delivered,2022-05-13 18:12:00,Batam,Paket diterima oleh penerima
RCD09776,SHP03057,pickup_confirmed,2022-05-19 00:00:00,Balikpapan,Paket dijemput kurir
RCD09777,SHP03057,in_transit,2022-05-19 14:18:00,Transit Balikpapan,Dalam perjalanan ke Pontianak
RCD09778,SHP03057,delivered,2022-05-19 19:16:00,Pontianak,Paket diterima oleh penerima
RCD09779,SHP03058,pickup_confirmed,2023-11-20 00:00:00,Medan,
RCD09780,SHP03058,in_transit,2023-11-21 20:21:00,Transit Medan,Dalam perjalanan ke Palembang
RCD09781,SHP03058,out_for_delivery,2023-11-21 23:21:00,Palembang,Paket siap diantar ke alamat tujuan
RCD09782,SHP03058,delivered,2023-11-24 05:29:00,Palembang,Delivered successfully
RCD09783,SHP03059,pickup_confirmed,2022-02-22 00:00:00,Surabaya,Paket dijemput kurir
RCD09784,SHP03059,in_transit,2022-02-24 02:09:00,Transit Surabaya,Dalam perjalanan ke Malang
RCD09785,SHP03059,arrived_at_hub,2022-02-24 13:54:00,Hub Malang,Sorting di hub Malang
RCD09786,SHP03059,delivered,2022-02-25 19:29:00,Malang,Paket diterima oleh penerima
RCD09787,SHP03060,pickup_confirmed,2023-04-02 00:00:00,Surabaya,Paket dijemput kurir
RCD09788,SHP03060,arrived_at_hub,2023-04-03 06:41:00,Hub Makassar,Arrived at distribution center
RCD09789,SHP03060,out_for_delivery,2023-04-04 21:14:00,Makassar,Kurir berangkat untuk pengantaran
RCD09790,SHP03060,delivered,2023-04-05 18:52:00,Makassar,Delivered successfully
RCD09791,SHP03061,pickup_confirmed,2023-12-20 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD09792,SHP03061,in_transit,2023-12-22 04:46:00,Transit Jakarta,Transit menuju kota tujuan
RCD09793,SHP03061,delivered,2023-12-24 02:39:00,Banjarmasin,
RCD09794,SHP03062,pickup_confirmed,2023-06-29 00:00:00,Bandung,Kurir telah menjemput paket
RCD09795,SHP03062,in_transit,2023-06-29 21:24:00,Transit Bandung,
RCD09796,SHP03062,out_for_delivery,2023-06-30 04:35:00,Denpasar,
RCD09797,SHP03062,delivered,2023-06-30 22:10:00,Denpasar,
RCD09798,SHP03063,pickup_confirmed,2022-01-21 00:00:00,Semarang,Paket dijemput kurir
RCD09799,SHP03063,delivered,2022-01-22 16:26:00,Malang,
RCD09800,SHP03064,pickup_confirmed,2024-04-05 00:00:00,Pekanbaru,
RCD09801,SHP03064,in_transit,2024-04-07 19:26:00,Transit Pekanbaru,Transit menuju kota tujuan
RCD09802,SHP03064,delivered,2024-04-08 11:44:00,Padang,Paket diterima oleh penerima
RCD09803,SHP03065,pickup_confirmed,2022-08-11 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09804,SHP03065,in_transit,2022-08-11 11:55:00,Transit Jakarta,Dalam perjalanan ke Bekasi
RCD09805,SHP03065,arrived_at_hub,2022-08-11 21:02:00,Hub Bekasi,Sorting di hub Bekasi
RCD09806,SHP03066,pickup_confirmed,2023-06-04 00:00:00,Pekanbaru,Paket dijemput kurir
RCD09807,SHP03066,lost,2023-06-07 18:56:00,Hub Transit,
RCD09808,SHP03067,pickup_confirmed,2024-02-11 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD09809,SHP03067,delivered,2024-02-13 13:49:00,Kendari,
RCD09810,SHP03068,pickup_confirmed,2023-07-21 00:00:00,Bandung,Paket dijemput kurir
RCD09811,SHP03068,in_transit,2023-07-21 08:18:00,Transit Bandung,Paket sedang dikirim menuju Cirebon
RCD09812,SHP03068,arrived_at_hub,2023-07-21 23:10:00,Hub Cirebon,Arrived at distribution center
RCD09813,SHP03068,delivered,2023-07-23 13:39:00,Cirebon,
RCD09814,SHP03069,pickup_confirmed,2024-05-31 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD09815,SHP03069,in_transit,2024-06-02 15:19:00,Transit Surabaya,
RCD09816,SHP03069,delivered,2024-06-05 00:03:00,Palembang,
RCD09817,SHP03070,pickup_confirmed,2025-01-30 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD09818,SHP03070,in_transit,2025-02-01 12:00:00,Transit Yogyakarta,
RCD09819,SHP03070,out_for_delivery,2025-02-04 22:34:00,Surabaya,Out for delivery
RCD09820,SHP03070,delivered,2025-02-04 22:36:00,Surabaya,
RCD09821,SHP03071,pickup_confirmed,2022-01-18 00:00:00,Bandung,
RCD09822,SHP03071,in_transit,2022-01-19 08:57:00,Transit Bandung,
RCD09823,SHP03071,returned_to_sender,2022-01-22 23:52:00,Bandung,Paket dikembalikan ke pengirim
RCD09824,SHP03072,pickup_confirmed,2024-05-24 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD09825,SHP03072,in_transit,2024-05-24 05:12:00,Transit Jakarta,Transit menuju kota tujuan
RCD09826,SHP03072,arrived_at_hub,2024-05-24 07:40:00,Hub Bandung,Sorting di hub Bandung
RCD09827,SHP03072,delivered,2024-05-24 16:01:00,Bandung,Berhasil diserahkan ke penerima
RCD09828,SHP03073,pickup_confirmed,2024-12-26 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD09829,SHP03073,arrived_at_hub,2024-12-26 06:45:00,Hub Surabaya,Arrived at distribution center
RCD09830,SHP03074,pickup_confirmed,2023-04-20 00:00:00,Palembang,
RCD09831,SHP03074,arrived_at_hub,2023-04-20 00:33:00,Hub Padang,Arrived at distribution center
RCD09832,SHP03074,out_for_delivery,2023-04-20 00:50:00,Padang,
RCD09833,SHP03074,delivered,2023-04-20 00:58:00,Padang,Paket diterima oleh penerima
RCD09834,SHP03075,pickup_confirmed,2024-11-02 00:00:00,Surabaya,Kurir telah menjemput paket
RCD09835,SHP03075,out_for_delivery,2024-11-04 14:45:00,Medan,Out for delivery
RCD09836,SHP03075,delivered,2024-11-09 00:10:00,Medan,
RCD09837,SHP03076,pickup_confirmed,2023-06-22 00:00:00,Medan,Kurir telah menjemput paket
RCD09838,SHP03076,in_transit,2023-06-22 19:09:00,Transit Medan,
RCD09839,SHP03076,delivered,2023-06-23 23:42:00,Pekanbaru,Paket diterima oleh penerima
RCD09840,SHP03077,pickup_confirmed,2024-09-03 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD09841,SHP03077,arrived_at_hub,2024-09-03 11:31:00,Hub Malang,
RCD09842,SHP03077,out_for_delivery,2024-09-05 08:42:00,Malang,Paket siap diantar ke alamat tujuan
RCD09843,SHP03077,delivered,2024-09-05 20:59:00,Malang,Paket diterima oleh penerima
RCD09844,SHP03078,pickup_confirmed,2024-06-29 00:00:00,Denpasar,Paket dijemput kurir
RCD09845,SHP03078,arrived_at_hub,2024-06-29 08:39:00,Hub Mataram,Arrived at distribution center
RCD09846,SHP03078,delivered,2024-06-30 20:27:00,Mataram,Berhasil diserahkan ke penerima
RCD09847,SHP03079,pickup_confirmed,2024-10-06 00:00:00,Manado,
RCD09848,SHP03079,arrived_at_hub,2024-10-07 11:44:00,Hub Gorontalo,Paket tiba di hub Gorontalo
RCD09849,SHP03079,out_for_delivery,2024-10-08 18:38:00,Gorontalo,Out for delivery
RCD09850,SHP03079,delivered,2024-10-09 12:34:00,Gorontalo,Delivered successfully
RCD09851,SHP03080,pickup_confirmed,2023-10-25 00:00:00,Surabaya,Paket dijemput kurir
RCD09852,SHP03080,in_transit,2023-10-29 04:31:00,Transit Surabaya,
RCD09853,SHP03080,delivered,2023-10-29 04:44:00,Manado,Berhasil diserahkan ke penerima
RCD09854,SHP03081,pickup_confirmed,2022-03-08 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD09855,SHP03081,arrived_at_hub,2022-03-11 01:07:00,Hub Malang,
RCD09856,SHP03081,delivered,2022-03-11 03:53:00,Malang,Paket diterima oleh penerima
RCD09857,SHP03082,pickup_confirmed,2024-08-19 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09858,SHP03082,arrived_at_hub,2024-08-20 02:28:00,Hub Malang,Arrived at distribution center
RCD09859,SHP03082,delivered,2024-08-21 09:44:00,Malang,
RCD09860,SHP03083,pickup_confirmed,2023-04-30 00:00:00,Surabaya,
RCD09861,SHP03083,in_transit,2023-05-01 06:07:00,Transit Surabaya,Dalam perjalanan ke Makassar
RCD09862,SHP03083,out_for_delivery,2023-05-01 21:08:00,Makassar,Paket siap diantar ke alamat tujuan
RCD09863,SHP03083,delivered,2023-05-02 14:27:00,Makassar,
RCD09864,SHP03084,pickup_confirmed,2022-11-17 00:00:00,Medan,
RCD09865,SHP03084,in_transit,2022-11-21 01:35:00,Transit Medan,
RCD09866,SHP03084,delivered,2022-11-21 15:23:00,Palembang,Delivered successfully
RCD09867,SHP03085,pickup_confirmed,2024-08-21 00:00:00,Pontianak,Pickup confirmed di lokasi pengirim
RCD09868,SHP03085,arrived_at_hub,2024-08-22 02:24:00,Hub Singkawang,
RCD09869,SHP03085,delivered,2024-08-23 16:49:00,Singkawang,
RCD09870,SHP03086,pickup_confirmed,2024-08-18 00:00:00,Jakarta,Paket dijemput kurir
RCD09871,SHP03086,delivered,2024-08-22 07:37:00,Banjarmasin,Paket diterima oleh penerima
RCD09872,SHP03087,pickup_confirmed,2024-10-18 00:00:00,Yogyakarta,Paket dijemput kurir
RCD09873,SHP03087,returned_to_sender,2024-10-20 08:19:00,Yogyakarta,Dikembalikan setelah gagal antar
RCD09874,SHP03088,pickup_confirmed,2022-04-05 00:00:00,Semarang,Paket dijemput kurir
RCD09875,SHP03088,in_transit,2022-04-07 16:11:00,Transit Semarang,
RCD09876,SHP03088,delivered,2022-04-07 20:11:00,Malang,Paket diterima oleh penerima
RCD09877,SHP03089,pickup_confirmed,2023-04-19 00:00:00,Pontianak,Paket dijemput kurir
RCD09878,SHP03089,arrived_at_hub,2023-04-19 22:04:00,Hub Singkawang,Sorting di hub Singkawang
RCD09879,SHP03089,out_for_delivery,2023-04-21 13:51:00,Singkawang,Paket siap diantar ke alamat tujuan
RCD09880,SHP03089,delivered,2023-04-22 13:38:00,Singkawang,Berhasil diserahkan ke penerima
RCD09881,SHP03090,pickup_confirmed,2022-02-02 00:00:00,Makassar,Paket dijemput kurir
RCD09882,SHP03090,arrived_at_hub,2022-02-04 07:25:00,Hub Manado,Arrived at distribution center
RCD09883,SHP03090,out_for_delivery,2022-02-05 18:09:00,Manado,
RCD09884,SHP03090,delivered,2022-02-05 22:58:00,Manado,
RCD09885,SHP03091,pickup_confirmed,2023-02-21 00:00:00,Jakarta,Paket dijemput kurir
RCD09886,SHP03091,in_transit,2023-02-25 20:56:00,Transit Jakarta,Dalam perjalanan ke Medan
RCD09887,SHP03091,out_for_delivery,2023-02-25 21:57:00,Medan,Kurir berangkat untuk pengantaran
RCD09888,SHP03091,delivered,2023-02-26 07:41:00,Medan,Berhasil diserahkan ke penerima
RCD09889,SHP03092,pickup_confirmed,2024-07-31 00:00:00,Surabaya,Kurir telah menjemput paket
RCD09890,SHP03092,delivered,2024-08-01 22:44:00,Semarang,Delivered successfully
RCD09891,SHP03093,pickup_confirmed,2022-01-05 00:00:00,Yogyakarta,Kurir telah menjemput paket
RCD09892,SHP03093,in_transit,2022-01-05 11:04:00,Transit Yogyakarta,Transit menuju kota tujuan
RCD09893,SHP03093,delivered,2022-01-05 13:51:00,Surabaya,Berhasil diserahkan ke penerima
RCD09894,SHP03094,pickup_confirmed,2022-03-10 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD09895,SHP03094,out_for_delivery,2022-03-14 03:45:00,Denpasar,Out for delivery
RCD09896,SHP03094,delivered,2022-03-15 10:00:00,Denpasar,Delivered successfully
RCD09897,SHP03095,pickup_confirmed,2022-09-21 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD09898,SHP03095,lost,2022-09-22 10:23:00,Hub Transit,
RCD09899,SHP03096,pickup_confirmed,2024-09-17 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09900,SHP03096,in_transit,2024-09-18 05:45:00,Transit Jakarta,Transit menuju kota tujuan
RCD09901,SHP03096,delivered,2024-09-23 12:17:00,Pekanbaru,Berhasil diserahkan ke penerima
RCD09902,SHP03097,pickup_confirmed,2022-12-16 00:00:00,Semarang,Kurir telah menjemput paket
RCD09903,SHP03097,in_transit,2022-12-16 00:23:00,Transit Semarang,Transit menuju kota tujuan
RCD09904,SHP03097,arrived_at_hub,2022-12-16 00:31:00,Hub Surabaya,
RCD09905,SHP03097,delivered,2022-12-16 00:38:00,Surabaya,Delivered successfully
RCD09906,SHP03098,pickup_confirmed,2022-03-14 00:00:00,Denpasar,Kurir telah menjemput paket
RCD09907,SHP03098,out_for_delivery,2022-03-15 14:25:00,Yogyakarta,
RCD09908,SHP03098,delivered,2022-03-16 21:57:00,Yogyakarta,Delivered successfully
RCD09909,SHP03099,pickup_confirmed,2023-02-23 00:00:00,Medan,
RCD09910,SHP03099,delivered,2023-02-23 16:33:00,Palembang,Paket diterima oleh penerima
